source_system,source_code,target_system,target_code,mapping_type,confidence,source_display,target_display,src_lang,translated_text,backtranslation_similarity
NAMASTE-Unani,686,ICD-11 MMS 2024-01 Biomedicine,ME10.0,related-to,80.58,685,Hepatomegaly or splenomegaly,urd_Arab,685. splenomegaly,100.0
NAMASTE-Unani,687,ICD-11 MMS 2024-01 Biomedicine,3B81.71,related-to,94.57,686,splenic abscess,urd_Arab,686.Splenic abscess,100.0
NAMASTE-Unani,688,ICD-11 MMS 2024-01 Biomedicine,XA7FU9,related-to,84.73,687,Spleen,urd_Arab,687. accumulation of gases in the spleen,100.0
NAMASTE-Unani,689,ICD-11 MMS 2024-01 Biomedicine,XA0J33,related-to,76.49,688,Splenic vein,urd_Arab,688.Splenic insufficiency,94.27
NAMASTE-Unani,69,ICD-11 MMS 2024-01 Biomedicine,5A72.1,related-to,79.54,68,Secondary hyperaldosteronism,urd_Arab,Secondary epilepsy,94.95
NAMASTE-Unani,690,ICD-11 MMS 2024-01 Biomedicine,XA7FU9,related-to,84.79,689,Spleen,urd_Arab,689. obstruction within the spleen,96.99
NAMASTE-Unani,693,ICD-11 MMS 2024-01 Biomedicine,DC30,related-to,86.83,692,Cystic diseases of the pancreas,urd_Arab,692.Diseases of the pancreas,96.68
NAMASTE-Unani,694,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,84.57,693,Diarrhoea,urd_Arab,693.Lientergic diarrhoea,98.13
NAMASTE-Unani,695,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,95.7,694,Diarrhoea,urd_Arab,694.Diarrhoea,100.0
NAMASTE-Unani,696,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,84.62,695,Diarrhoea,urd_Arab,695.Crapulous diarrhoea,100.0
NAMASTE-Unani,697,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,84.68,696,Diarrhoea,urd_Arab,696.Epidemic diarrhoea,100.0
NAMASTE-Unani,698,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,85.3,697,Diarrhoea,urd_Arab,697.purulent diarrhoea,100.0
NAMASTE-Unani,699,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,91.33,698,Diarrhoea,urd_Arab,698.Diarrhoea with blood,100.0
NAMASTE-Unani,7,ICD-11 MMS 2024-01 Biomedicine,XT5R,related-to,92.75,6,Acute,urd_Arab,Acute migraine 6.,93.81
NAMASTE-Unani,70,ICD-11 MMS 2024-01 Biomedicine,8A60.5,related-to,77.57,69,Post traumatic epilepsy,urd_Arab,Sting epilepsy,95.14
NAMASTE-Unani,700,ICD-11 MMS 2024-01 Biomedicine,DD91.0,related-to,94.85,699,Irritable bowel syndrome,urd_Arab,699. irritable bowel syndrome,100.0
NAMASTE-Unani,701,ICD-11 MMS 2024-01 Biomedicine,XE484,related-to,82.28,700,Stool,urd_Arab,700.Chylous stool,100.0
NAMASTE-Unani,703,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,84.73,702,Diarrhoea,urd_Arab,702.Belious diarrhoea,95.01
NAMASTE-Unani,704,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,85.3,703,Diarrhoea,urd_Arab,703.Purulent diarrhoea,100.0
NAMASTE-Unani,707,ICD-11 MMS 2024-01 Biomedicine,XA7FU9,related-to,85.94,706,Spleen,urd_Arab,706.diarrhea due to the involvement of spleen,97.88
NAMASTE-Unani,71,ICD-11 MMS 2024-01 Biomedicine,8A61.10,related-to,84.75,70,Benign familial infantile epilepsy,urd_Arab,70.Infantile epilepsy,100.0
NAMASTE-Unani,712,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,86.29,711,Diarrhoea,urd_Arab,711.Infantile diarrhoea,100.0
NAMASTE-Unani,713,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,87.23,712,Diarrhoea,urd_Arab,712.Gastrogenic diarrhoea / Gastrocolic reflex,100.0
NAMASTE-Unani,714,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,86.36,713,Diarrhoea,urd_Arab,713.Haemorrhagic diarrhoea,100.0
NAMASTE-Unani,715,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,95.19,714,catarrhal diarrhoea,urd_Arab,714.Catarrhal diarrhoea,100.0
NAMASTE-Unani,717,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,85.3,716,Diarrhoea,urd_Arab,716.Purulent diarrhoea,100.0
NAMASTE-Unani,718,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,84.8,717,Diarrhoea,urd_Arab,717.Frothy diarrhoea,100.0
NAMASTE-Unani,719,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,84.25,718,Diarrhoea,urd_Arab,718.Ulcerative bilious diarrhoea,100.0
NAMASTE-Unani,72,ICD-11 MMS 2024-01 Biomedicine,8A60.1,related-to,77.2,71,Epilepsy due to cerebrovascular disorders,urd_Arab,71.Epilepsy due to vapours,100.0
NAMASTE-Unani,720,ICD-11 MMS 2024-01 Biomedicine,DA96.1,related-to,80.95,719,Protein-losing enteropathy,urd_Arab,719.Enteropathy,100.0
NAMASTE-Unani,722,ICD-11 MMS 2024-01 Biomedicine,DD70,related-to,92.57,721,Crohn disease,urd_Arab,721.Crohn's disease,97.54
NAMASTE-Unani,723,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,84.79,722,Diarrhoea,urd_Arab,722.Hepatic diarrhoea,100.0
NAMASTE-Unani,724,ICD-11 MMS 2024-01 Biomedicine,ME05.1,related-to,87.68,723,Diarrhoea,urd_Arab,723.Blood with diarrhoea due to involvement of intestine,100.0
NAMASTE-Unani,725,ICD-11 MMS 2024-01 Biomedicine,SA56,related-to,78.6,724,Dysentery disorder (TM1),urd_Arab,724.Dysentery,100.0
NAMASTE-Unani,728,ICD-11 MMS 2024-01 Biomedicine,XB2G,related-to,77.93,727,Post traumatic,urd_Arab,727.Traumatic dysentery,100.0
NAMASTE-Unani,729,ICD-11 MMS 2024-01 Biomedicine,ED80.6,related-to,78.39,728,Infantile acne,urd_Arab,728.Infantile dysentery,100.0
NAMASTE-Unani,73,ICD-11 MMS 2024-01 Biomedicine,XA6AS2,related-to,85.6,72,Extremities,urd_Arab,72.Epilepsy due to the involvement of extremities,100.0
NAMASTE-Unani,730,ICD-11 MMS 2024-01 Biomedicine,ME09,related-to,76.39,729,Rectal tenesmus,urd_Arab,729.Tenesmus,100.0
NAMASTE-Unani,731,ICD-11 MMS 2024-01 Biomedicine,ED80.6,related-to,78.72,730,Infantile acne,urd_Arab,730.Infantile tensmus,97.96
NAMASTE-Unani,733,ICD-11 MMS 2024-01 Biomedicine,DD93.1,related-to,75.03,732,Infantile colic,urd_Arab,732.Colic,100.0
NAMASTE-Unani,735,ICD-11 MMS 2024-01 Biomedicine,ME08,related-to,85.4,734,Flatulence,urd_Arab,734.Colic due to flatulence,100.0
NAMASTE-Unani,736,ICD-11 MMS 2024-01 Biomedicine,XN8T4,related-to,80.56,735,Onchocerca volvulus,urd_Arab,735. volvulus,100.0
NAMASTE-Unani,74,ICD-11 MMS 2024-01 Biomedicine,XA99N3,related-to,83.83,73,Uterus,urd_Arab,73.Epilepsy due to the involvement of the uterus,97.62
NAMASTE-Unani,742,ICD-11 MMS 2024-01 Biomedicine,XM0ZH6,related-to,90.74,741,Lead,urd_Arab,741.Lead colic,100.0
NAMASTE-Unani,746,ICD-11 MMS 2024-01 Biomedicine,MF56,related-to,94.15,745,Renal colic,urd_Arab,745.Renal colic,100.0
NAMASTE-Unani,747,ICD-11 MMS 2024-01 Biomedicine,DA40.3,related-to,80.52,746,Gastric diverticulosis,urd_Arab,Gastric colic,94.13
NAMASTE-Unani,748,ICD-11 MMS 2024-01 Biomedicine,XM5KH2,related-to,91.33,747,Copper,urd_Arab,747.Copper colic,100.0
NAMASTE-Unani,749,ICD-11 MMS 2024-01 Biomedicine,DA91,related-to,85.29,748,Intestinal obstruction of newborn,urd_Arab,748.Intestinal obstruction,100.0
NAMASTE-Unani,752,ICD-11 MMS 2024-01 Biomedicine,SF8E,related-to,79.29,751,Lung dryness with intestinal obstruction pattern (TM1),urd_Arab,751.Dynamic intestinal obstruction,100.0
NAMASTE-Unani,753,ICD-11 MMS 2024-01 Biomedicine,ME05.0,equivalent,96.08,752,Constipation,urd_Arab,752.Constipation,100.0
NAMASTE-Unani,754,ICD-11 MMS 2024-01 Biomedicine,ME05.0,related-to,85.07,753,Constipation,urd_Arab,753.Habitual constipation,100.0
NAMASTE-Unani,755,ICD-11 MMS 2024-01 Biomedicine,ME05.0,related-to,86.51,754,Constipation,urd_Arab,754.Secondary constipation,100.0
NAMASTE-Unani,756,ICD-11 MMS 2024-01 Biomedicine,1G07,related-to,77.2,755,mite infestation,urd_Arab,755.Worm infestation,100.0
NAMASTE-Unani,760,ICD-11 MMS 2024-01 Biomedicine,XA2SC7,related-to,76.14,759,Occipital sinus,urd_Arab,759.Sinus,100.0
NAMASTE-Unani,761,ICD-11 MMS 2024-01 Biomedicine,DB50.1,related-to,93.89,760,fistula in ano,urd_Arab,760.Fistula in ano,100.0
NAMASTE-Unani,762,ICD-11 MMS 2024-01 Biomedicine,DD71.3,related-to,80.24,761,Ulcerative proctitis,urd_Arab,761.Proctitis,100.0
NAMASTE-Unani,763,ICD-11 MMS 2024-01 Biomedicine,DB50.0,related-to,94.97,762,Anal fissure,urd_Arab,762.Anal fissure,100.0
NAMASTE-Unani,765,ICD-11 MMS 2024-01 Biomedicine,DB31.2,related-to,95.01,764,Rectal prolapse,urd_Arab,764.Rectal prolapse,100.0
NAMASTE-Unani,768,ICD-11 MMS 2024-01 Biomedicine,XA0D34,related-to,75.5,767,Anus,urd_Arab,767.Imperforated anus,100.0
NAMASTE-Unani,770,ICD-11 MMS 2024-01 Biomedicine,16,related-to,83.56,769,Diseases of the genitourinary system,urd_Arab,769.Diseases of the urinary system,96.61
NAMASTE-Unani,771,ICD-11 MMS 2024-01 Biomedicine,9B78.9,related-to,81.0,770,Retinal atrophy,urd_Arab,770. renal atrophy,100.0
NAMASTE-Unani,772,ICD-11 MMS 2024-01 Biomedicine,5A14,related-to,86.58,771,DM - [diabetes mellitus] NOS,urd_Arab,771.Diabetes mellitus,100.0
NAMASTE-Unani,773,ICD-11 MMS 2024-01 Biomedicine,KC01,related-to,84.92,772,congenital renal insufficiency,urd_Arab,772.Renal insufficiency,93.76
NAMASTE-Unani,776,ICD-11 MMS 2024-01 Biomedicine,GC00,related-to,93.28,775,Cystitis,urd_Arab,775.Cystitis,100.0
NAMASTE-Unani,777,ICD-11 MMS 2024-01 Biomedicine,XA6KU8,related-to,81.47,776,Kidney,urd_Arab,776. flatulence around the kidney,100.0
NAMASTE-Unani,778,ICD-11 MMS 2024-01 Biomedicine,MF56,related-to,93.85,777,renal pain,urd_Arab,777.Renal pain,100.0
NAMASTE-Unani,779,ICD-11 MMS 2024-01 Biomedicine,DA50.0,related-to,77.44,778,duodenal obstruction,urd_Arab,778.Renal obstruction,100.0
NAMASTE-Unani,78,ICD-11 MMS 2024-01 Biomedicine,8A60.5,related-to,94.95,77,Traumatic epilepsy,urd_Arab,77.Traumatic epilepsy,100.0
NAMASTE-Unani,780,ICD-11 MMS 2024-01 Biomedicine,GB50,related-to,77.37,779,Acute tubulo-interstitial nephritis due to infectious agent,urd_Arab,779.Nephritis,100.0
NAMASTE-Unani,781,ICD-11 MMS 2024-01 Biomedicine,XT5R,related-to,90.59,780,Acute,urd_Arab,780.Acute nephritis,100.0
NAMASTE-Unani,784,ICD-11 MMS 2024-01 Biomedicine,GB59,related-to,94.64,783,renal abscess,urd_Arab,783.Renal abscess,100.0
NAMASTE-Unani,786,ICD-11 MMS 2024-01 Biomedicine,MB24.C,related-to,90.25,785,Irritability,urd_Arab,785.Renal irritability,100.0
NAMASTE-Unani,787,ICD-11 MMS 2024-01 Biomedicine,XT8W,related-to,91.17,786,Chronic,urd_Arab,786.Chronic cystitis,100.0
NAMASTE-Unani,788,ICD-11 MMS 2024-01 Biomedicine,9A01.1,related-to,78.09,787,lid abscess,urd_Arab,787.Vesicular abscess,100.0
NAMASTE-Unani,789,ICD-11 MMS 2024-01 Biomedicine,XA77K2,related-to,84.56,788,Urinary bladder,urd_Arab,788.Insufficiency of the urinary bladder,100.0
NAMASTE-Unani,79,ICD-11 MMS 2024-01 Biomedicine,8A60.3,related-to,77.89,78,Epilepsy due to dementias,urd_Arab,78.Epilepsy due to the involvement of the heart,97.47
NAMASTE-Unani,790,ICD-11 MMS 2024-01 Biomedicine,XA77K2,related-to,84.89,789,Urinary bladder,urd_Arab,789.wound of the urinary bladder,100.0
NAMASTE-Unani,791,ICD-11 MMS 2024-01 Biomedicine,XA77K2,related-to,84.63,790,Urinary bladder,urd_Arab,790.Small eruptions in the urinary bladder,100.0
NAMASTE-Unani,792,ICD-11 MMS 2024-01 Biomedicine,XA77K2,related-to,85.27,791,Urinary bladder,urd_Arab,791.Clotting of blood in the urinary bladder,100.0
NAMASTE-Unani,794,ICD-11 MMS 2024-01 Biomedicine,NA0D.11,related-to,80.66,793,Subluxation of tooth,urd_Arab,793.Subluxation of the bladder,96.91
NAMASTE-Unani,796,ICD-11 MMS 2024-01 Biomedicine,XA77K2,related-to,85.96,795,Urinary bladder,urd_Arab,795. flatus in the urinary bladder,100.0
NAMASTE-Unani,797,ICD-11 MMS 2024-01 Biomedicine,XE7PM,related-to,77.46,796,Burning oil,urd_Arab,796.Burning micturition,100.0
NAMASTE-Unani,798,ICD-11 MMS 2024-01 Biomedicine,1A70.00,related-to,77.53,797,Gonorrhoea of penis,urd_Arab,797.Gonorrhoea,100.0
NAMASTE-Unani,799,ICD-11 MMS 2024-01 Biomedicine,XT8W,related-to,90.95,798,Chronic,urd_Arab,798.Chronic gonorrhoea,100.0
NAMASTE-Unani,8,ICD-11 MMS 2024-01 Biomedicine,8A80.2,equivalent,95.34,7,Chronic migraine,urd_Arab,7.Chronic migraine,100.0
NAMASTE-Unani,800,ICD-11 MMS 2024-01 Biomedicine,GA02,related-to,84.18,799,Vaginitis,urd_Arab,799.Gonorrhoeal vaginitis,100.0
NAMASTE-Unani,801,ICD-11 MMS 2024-01 Biomedicine,MF50.3,related-to,94.32,800,Retention of urine,urd_Arab,800. retention of urine,100.0
NAMASTE-Unani,802,ICD-11 MMS 2024-01 Biomedicine,MF50.7,related-to,93.08,801,Dysuria,urd_Arab,801.Dysuria,100.0
NAMASTE-Unani,804,ICD-11 MMS 2024-01 Biomedicine,MF50.2,related-to,95.31,803,Urinary incontinence,urd_Arab,803. urinary incontinence,100.0
NAMASTE-Unani,805,ICD-11 MMS 2024-01 Biomedicine,6C00.0,related-to,90.51,804,Nocturnal enuresis,urd_Arab,804.Nocturnal enuresis / Bed wetting,100.0
NAMASTE-Unani,806,ICD-11 MMS 2024-01 Biomedicine,MF55,related-to,93.28,805,Polyuria,urd_Arab,805.Polyuria,100.0
NAMASTE-Unani,807,ICD-11 MMS 2024-01 Biomedicine,MF51,related-to,93.28,806,Oliguria,urd_Arab,806.Oliguria,100.0
NAMASTE-Unani,808,ICD-11 MMS 2024-01 Biomedicine,MF50.4,related-to,95.7,807,Haematuria,urd_Arab,807.Haematuria,100.0
NAMASTE-Unani,809,ICD-11 MMS 2024-01 Biomedicine,8A05,related-to,80.96,808,Tic disorders,urd_Arab,808.Genital disorders,100.0
NAMASTE-Unani,811,ICD-11 MMS 2024-01 Biomedicine,XA7QV2,related-to,83.8,810,Penis,urd_Arab,810.Flacidity of penis,98.05
NAMASTE-Unani,812,ICD-11 MMS 2024-01 Biomedicine,SB08,related-to,84.5,811,Premature ejaculation disorder (TM1),urd_Arab,811.Premature ejaculation,100.0
NAMASTE-Unani,813,ICD-11 MMS 2024-01 Biomedicine,MB22.6,related-to,94.33,812,Increased libido,urd_Arab,812.Increased libido,100.0
NAMASTE-Unani,816,ICD-11 MMS 2024-01 Biomedicine,GB06.1,related-to,93.28,815,Priapism,urd_Arab,815. priapism,100.0
NAMASTE-Unani,819,ICD-11 MMS 2024-01 Biomedicine,1D80.1,related-to,78.15,818,Mumps orchitis,urd_Arab,818.Orchitis,100.0
NAMASTE-Unani,821,ICD-11 MMS 2024-01 Biomedicine,XA7QV2,related-to,81.96,820,Penis,urd_Arab,820.Inflammation of the penis,100.0
NAMASTE-Unani,822,ICD-11 MMS 2024-01 Biomedicine,XA71S4,related-to,84.93,821,Prepuce,urd_Arab,821.fissuring / tearing of prepuce or glans of penis,100.0
NAMASTE-Unani,823,ICD-11 MMS 2024-01 Biomedicine,XA7QV2,related-to,85.23,822,Penis,urd_Arab,822.Ulcers of the testes and penis,96.75
NAMASTE-Unani,824,ICD-11 MMS 2024-01 Biomedicine,EC90,related-to,85.72,823,Pruritus,urd_Arab,823.Penile pruritus,100.0
NAMASTE-Unani,825,ICD-11 MMS 2024-01 Biomedicine,XA7QV2,related-to,90.12,824,Penis,urd_Arab,824.Plugged-penis syndrome,100.0
NAMASTE-Unani,826,ICD-11 MMS 2024-01 Biomedicine,LB54,related-to,77.68,825,Congenital chordee,urd_Arab,825.Chordee,100.0
NAMASTE-Unani,827,ICD-11 MMS 2024-01 Biomedicine,EE10.3,related-to,81.42,826,Nail hypertrophy,urd_Arab,826.Hypertrophy of the testes,97.04
NAMASTE-Unani,828,ICD-11 MMS 2024-01 Biomedicine,GB03,related-to,94.69,827,testicular atrophy,urd_Arab,827.Testicular atrophy,100.0
NAMASTE-Unani,83,ICD-11 MMS 2024-01 Biomedicine,5A72.1,related-to,79.54,82,Secondary hyperaldosteronism,urd_Arab,Secondary epilepsy,94.95
NAMASTE-Unani,832,ICD-11 MMS 2024-01 Biomedicine,MB22.1,related-to,94.33,831,Decreased libido,urd_Arab,831.Decreased libido,100.0
NAMASTE-Unani,836,ICD-11 MMS 2024-01 Biomedicine,XA8MT4,related-to,85.47,835,Scrotum,urd_Arab,835.Distance of scrotum,84.73
NAMASTE-Unani,837,ICD-11 MMS 2024-01 Biomedicine,KC00,related-to,79.57,836,Congenital hydrocele,urd_Arab,836.Hydrocele,100.0
NAMASTE-Unani,839,ICD-11 MMS 2024-01 Biomedicine,GB03,related-to,94.69,838,testicular atrophy,urd_Arab,838.Testicular atrophy,100.0
NAMASTE-Unani,84,ICD-11 MMS 2024-01 Biomedicine,4A85.2,related-to,80.92,83,Food hypersensitivity,urd_Arab,83.Epilepsy due to hypersensitivity of the brain,97.71
NAMASTE-Unani,840,ICD-11 MMS 2024-01 Biomedicine,1A95.1,related-to,94.42,839,Penile warts,urd_Arab,839.Penile warts,100.0
NAMASTE-Unani,844,ICD-11 MMS 2024-01 Biomedicine,XA99N3,related-to,83.8,843,Uterus,urd_Arab,843. abnormal temperament of the uterus,97.21
NAMASTE-Unani,845,ICD-11 MMS 2024-01 Biomedicine,XH8CW8,related-to,79.62,844,Uterine tumour resembling ovarian sex cord tumour,urd_Arab,844. uterine tumor,100.0
NAMASTE-Unani,846,ICD-11 MMS 2024-01 Biomedicine,9A90.2,related-to,78.66,845,Iris atrophy,urd_Arab,845.Uterine atrophy,100.0
NAMASTE-Unani,847,ICD-11 MMS 2024-01 Biomedicine,XA99N3,related-to,85.22,846,Uterus,urd_Arab,846.Bulky uterus,100.0
NAMASTE-Unani,850,ICD-11 MMS 2024-01 Biomedicine,LB72.0,related-to,79.21,849,Cervical rib,urd_Arab,849.Cervical stenosis,100.0
NAMASTE-Unani,851,ICD-11 MMS 2024-01 Biomedicine,LB72.0,related-to,80.16,850,Cervical rib,urd_Arab,850.Cervical stricture,100.0
NAMASTE-Unani,852,ICD-11 MMS 2024-01 Biomedicine,XA99N3,related-to,84.11,851,Uterus,urd_Arab,851.Foul smelling uterus,100.0
NAMASTE-Unani,853,ICD-11 MMS 2024-01 Biomedicine,XA99N3,related-to,84.05,852,Uterus,urd_Arab,852.Prolapse of the uterus,100.0
NAMASTE-Unani,854,ICD-11 MMS 2024-01 Biomedicine,JA00,related-to,93.28,853,Abortion,urd_Arab,853.Abortion,100.0
NAMASTE-Unani,855,ICD-11 MMS 2024-01 Biomedicine,JA00,related-to,86.59,854,Abortion,urd_Arab,854.Habitual abortion,100.0
NAMASTE-Unani,857,ICD-11 MMS 2024-01 Biomedicine,GA34.6,related-to,93.86,856,Ovarian pain,urd_Arab,856. ovarian pain,100.0
NAMASTE-Unani,859,ICD-11 MMS 2024-01 Biomedicine,GA18.6,related-to,80.13,858,Other or unspecified ovarian cysts,urd_Arab,858. ovarian cysts,97.34
NAMASTE-Unani,860,ICD-11 MMS 2024-01 Biomedicine,XH8CW8,related-to,79.62,859,Uterine tumour resembling ovarian sex cord tumour,urd_Arab,859. ovarian tumor,96.05
NAMASTE-Unani,861,ICD-11 MMS 2024-01 Biomedicine,XA1QK0,related-to,85.26,860,Ovary,urd_Arab,860.False membrane of the ovary,97.23
NAMASTE-Unani,862,ICD-11 MMS 2024-01 Biomedicine,AB73,related-to,79.43,861,Atrophy ear,urd_Arab,861.Atrophy of the ovaries,96.59
NAMASTE-Unani,863,ICD-11 MMS 2024-01 Biomedicine,GA07.0,related-to,81.94,862,Acute salpingitis,urd_Arab,862.Salpingitis,100.0
NAMASTE-Unani,864,ICD-11 MMS 2024-01 Biomedicine,GA07.0,related-to,80.92,863,Acute salpingitis,urd_Arab,863.Ulcerative salpingitis,100.0
NAMASTE-Unani,865,ICD-11 MMS 2024-01 Biomedicine,XA3EF0,related-to,84.37,864,Fallopian tube,urd_Arab,864.Tumour of fallopian tube,100.0
NAMASTE-Unani,866,ICD-11 MMS 2024-01 Biomedicine,XA3EF0,related-to,84.26,865,Fallopian tube,urd_Arab,865.Obstruction of fallopian tube,100.0
NAMASTE-Unani,867,ICD-11 MMS 2024-01 Biomedicine,XA3EF0,related-to,85.32,866,Fallopian tube,urd_Arab,866.Rupture of fallopian tube,100.0
NAMASTE-Unani,868,ICD-11 MMS 2024-01 Biomedicine,JA60.0,related-to,87.2,867,Mild hyperemesis gravidarum,urd_Arab,867.Hyperemesis gravidarum,100.0
NAMASTE-Unani,869,ICD-11 MMS 2024-01 Biomedicine,XT0S,related-to,84.35,868,Pregnancy,urd_Arab,868.Jaundice during pregnancy,100.0
NAMASTE-Unani,870,ICD-11 MMS 2024-01 Biomedicine,XT0S,related-to,85.53,869,Pregnancy,urd_Arab,869.Herpetic infection in pregnancy,100.0
NAMASTE-Unani,872,ICD-11 MMS 2024-01 Biomedicine,GA15.6,related-to,95.41,871,cervical incompetence,urd_Arab,871.Cervical incompetence,100.0
NAMASTE-Unani,874,ICD-11 MMS 2024-01 Biomedicine,JB06.0,related-to,75.22,873,labour and delivery affected by shoulder dystocia,urd_Arab,873.Difficult labour / Dystocia,100.0
NAMASTE-Unani,875,ICD-11 MMS 2024-01 Biomedicine,XA90F8,related-to,85.25,874,Placenta,urd_Arab,874.Retained placenta,100.0
NAMASTE-Unani,876,ICD-11 MMS 2024-01 Biomedicine,MF50.3,related-to,75.25,875,Retention of urine,urd_Arab,875.Retention of lochia,100.0
NAMASTE-Unani,878,ICD-11 MMS 2024-01 Biomedicine,JB46.5,related-to,95.31,877,Suppressed lactation,urd_Arab,877.Suppressed lactation,100.0
NAMASTE-Unani,879,ICD-11 MMS 2024-01 Biomedicine,JB46.6,equivalent,96.18,878,Galactorrhoea,urd_Arab,878.Galactorrhoea,100.0
NAMASTE-Unani,880,ICD-11 MMS 2024-01 Biomedicine,XM8RU4,related-to,84.12,879,Milk,urd_Arab,879.Coagulation of milk,100.0
NAMASTE-Unani,881,ICD-11 MMS 2024-01 Biomedicine,KA65.3,related-to,77.25,880,infective mastitis of newborn,urd_Arab,880.Mastitis,100.0
NAMASTE-Unani,882,ICD-11 MMS 2024-01 Biomedicine,GB21.0,related-to,94.84,881,Breast abscess,urd_Arab,881. breast abscess,100.0
NAMASTE-Unani,883,ICD-11 MMS 2024-01 Biomedicine,XA12C1,related-to,85.86,882,Breast,urd_Arab,882.Enlargement of the breast,96.72
NAMASTE-Unani,884,ICD-11 MMS 2024-01 Biomedicine,XA12C1,related-to,84.15,883,Breast,urd_Arab,883. smallness of breast,100.0
NAMASTE-Unani,886,ICD-11 MMS 2024-01 Biomedicine,GA20.0,related-to,95.97,885,Amenorrhoea,urd_Arab,885.Amenorrhoea,100.0
NAMASTE-Unani,887,ICD-11 MMS 2024-01 Biomedicine,DA0D.5,related-to,80.33,886,gum ulceration,urd_Arab,886.Uterine ulceration,100.0
NAMASTE-Unani,888,ICD-11 MMS 2024-01 Biomedicine,EC90,related-to,91.8,887,Pruritus,urd_Arab,887.Pruritus uteri,100.0
NAMASTE-Unani,889,ICD-11 MMS 2024-01 Biomedicine,XA99N3,related-to,86.39,888,Uterus,urd_Arab,888.Rupture of the uterus,96.92
NAMASTE-Unani,890,ICD-11 MMS 2024-01 Biomedicine,GC40.34,related-to,83.03,889,Stage 4 uterine prolapse,urd_Arab,889.Uterine prolapse,100.0
NAMASTE-Unani,891,ICD-11 MMS 2024-01 Biomedicine,LB42.4,related-to,85.88,890,Imperforate hymen,urd_Arab,890.Imperforated hymen,100.0
NAMASTE-Unani,892,ICD-11 MMS 2024-01 Biomedicine,XA1DP8,related-to,76.3,891,Uterine wall,urd_Arab,891.Uterine polyps,100.0
NAMASTE-Unani,895,ICD-11 MMS 2024-01 Biomedicine,DB50.1,related-to,78.39,894,fistula in ano,urd_Arab,894.Fistula in utero,100.0
NAMASTE-Unani,896,ICD-11 MMS 2024-01 Biomedicine,2D41,related-to,78.75,895,carcinoma NOS,urd_Arab,895.Uterine carcinoma,100.0
NAMASTE-Unani,899,ICD-11 MMS 2024-01 Biomedicine,XA99N3,related-to,86.29,898,Uterus,urd_Arab,898.Eruptions of the uterus,96.98
NAMASTE-Unani,9,ICD-11 MMS 2024-01 Biomedicine,XA6ZM9,related-to,76.3,8,Frontal bone,urd_Arab,8.Frontal headache,100.0
NAMASTE-Unani,901,ICD-11 MMS 2024-01 Biomedicine,1A60,related-to,94.84,900,Congenital syphilis,urd_Arab,900.Congenital syphilis,100.0
NAMASTE-Unani,904,ICD-11 MMS 2024-01 Biomedicine,GA34.3,equivalent,96.18,903,Dysmenorrhoea,urd_Arab,903.Dysmenorrhoea,100.0
NAMASTE-Unani,906,ICD-11 MMS 2024-01 Biomedicine,14,related-to,82.25,905,Diseases of the skin,urd_Arab,905.Diseases of skin and cosmetology,100.0
NAMASTE-Unani,907,ICD-11 MMS 2024-01 Biomedicine,ED63.0,related-to,91.15,906,Vitiligo,urd_Arab,906.Vitiligo / Leucoderma,100.0
NAMASTE-Unani,909,ICD-11 MMS 2024-01 Biomedicine,EA88.4,related-to,94.12,908,Pityriasis alba,urd_Arab,908.Pityriasis alba,100.0
NAMASTE-Unani,91,ICD-11 MMS 2024-01 Biomedicine,XA8FY4,related-to,78.23,90,Pulmonary vein,urd_Arab,90.Pulmonary apoplexy,100.0
NAMASTE-Unani,910,ICD-11 MMS 2024-01 Biomedicine,EA88.4,related-to,75.42,909,Pityriasis alba,urd_Arab,909.Pityriasis nigra,100.0
NAMASTE-Unani,911,ICD-11 MMS 2024-01 Biomedicine,ED60.1,related-to,91.17,910,Melasma,urd_Arab,910.Melasma / Chloasma,100.0
NAMASTE-Unani,913,ICD-11 MMS 2024-01 Biomedicine,XH1M79,related-to,78.22,912,Junction naevus,urd_Arab,912.Naevus,100.0
NAMASTE-Unani,914,ICD-11 MMS 2024-01 Biomedicine,XH8CX2,related-to,75.42,913,Hydatid mole,urd_Arab,913.Mole,100.0
NAMASTE-Unani,916,ICD-11 MMS 2024-01 Biomedicine,EH93.0,related-to,81.89,915,tattoo mark,urd_Arab,915. tattoo marks.,100.0
